anonID,birthdate,edad,routeDate,month,day,year,region,gender,areaWealthLevel,badWeather,weatherRestrictions,region-gender-areaWealthLevel-badWeather-weatherRestrictions,areaPopulation,routeTotalDistance,numberOfShops,marketShare,avgAreaBenefits,timeFromAvg,advertising,employeeLYScore,employeeTenure,employeePrevComps,success
KVMG5068,09/01/1986,36,05/12/2020,12,5,"2,020",NA,M,High,No,No,NA-M-High-No-No,17,24,27,79,12,0,0,3,2,1,1
ZGED9488,12/08/1972,49,13/05/2020,5,13,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,20,24,23,100,18,0,3,3,3,2,1
PLDY1469,29/11/1961,60,05/11/2020,11,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,9,22,21,76,22,0,3,3,3,3,1
TQTB5081,25/01/1966,56,05/12/2020,12,5,"2,020",Europe,M,NA,Yes,No,Europe-M-NA-Yes-Yes,62,23,26,87,21,0,3,4,2,1,1
NQRY9316,28/03/1962,60,05/11/2020,11,5,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,73,21,23,60,21,0,3,5,1,1,1
LCGU9896,26/10/1972,49,13/05/2020,5,13,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,26,25,27,52,25,1,2,4,3,1,-1
DSFR3464,22/05/1965,57,22/05/2020,5,22,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,3,23,26,60,18,0,3,3,3,2,1
QSHN9767,03/01/1961,61,14/05/2020,5,14,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,32,23,20,91,17,1,3,4,1,1,1
EWTE5357,28/06/1972,50,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,27,23,77,15,0,0,3,3,1,1
MUPF5977,14/09/1986,35,18/05/2020,5,18,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,27,21,24,52,17,-1,3,3,3,1,1
MKCK4695,05/09/1963,58,22/05/2020,5,22,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,31,26,25,53,20,1,3,4,2,2,1
NBDM1519,24/05/1978,44,05/12/2020,12,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,52,23,27,63,24,0,0,4,1,1,1
WMLH9276,18/08/1985,36,05/11/2020,11,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,13,16,27,100,21,0,3,3,3,2,1
HCMY9936,21/08/1981,40,18/05/2020,5,18,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,45,23,25,90,46,0,3,4,3,1,1
TCNB4333,09/01/1968,54,19/05/2020,5,19,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,6,27,22,69,15,0,3,3,3,2,1
GIVF6556,10/10/1969,52,,nan,nan,nan,NA,M,NA,Yes,No,NA-M-NA-Yes-Yes,4,26,27,74,15,1,1,3,3,1,0
BJNR6622,25/07/1986,35,,nan,nan,nan,NA,M,NA,Yes,No,NA-M-NA-Yes-Yes,10,25,28,76,18,0,1,2,1,1,-1
QDCR6089,07/02/1963,59,05/12/2020,12,5,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,36,24,26,75,9,1,2,3,3,2,1
OHTO8147,26/05/1973,49,19/05/2020,5,19,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,65,21,26,77,18,1,2,4,3,1,1
CFKS1911,20/12/1976,45,14/05/2020,5,14,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,22,22,24,67,22,0,1,3,2,1,1
SZZB3955,27/02/1977,45,05/11/2020,11,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,10,23,26,68,13,-1,1,3,3,2,1
JBWO6534,11/11/1968,53,15/05/2020,5,15,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,5,25,24,75,22,0,1,3,0,2,1
ZBAA2205,01/09/1977,44,20/05/2020,5,20,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,10,28,27,93,14,1,0,2,3,2,0
ASXN6246,13/02/1982,40,05/11/2020,11,5,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,7,23,24,58,10,0,2,3,3,2,1
OQUC9643,08/09/1989,32,,nan,nan,nan,AMESA,M,Low,No,No,AMESA-M-Low-No-No,10,26,25,67,22,0,3,3,2,2,1
MQNI8308,22/01/1982,40,22/05/2020,5,22,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,6,23,24,68,14,0,0,3,0,1,1
KZEH5007,17/12/1985,36,19/05/2020,5,19,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,69,23,23,54,24,0,3,4,2,2,1
OYWT9526,14/11/1988,33,,nan,nan,nan,NA,M,Low,Yes,No,NA-M-Low-Yes-Yes,61,25,24,92,21,0,3,4,1,1,-1
DJUE5272,07/04/1973,49,13/05/2020,5,13,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,20,28,22,75,16,1,0,1,3,2,1
YIFW8098,30/11/1981,40,20/05/2020,5,20,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,4,22,29,88,22,-1,1,2,2,1,1
WJYA1490,30/07/1971,50,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,52,28,28,80,19,0,3,4,1,2,1
DYRF9619,12/01/1971,51,,nan,nan,nan,Europe,M,NA,No,No,Europe-M-NA-No-No,42,26,20,80,16,0,3,4,2,2,1
HZSR1631,28/03/1971,51,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,57,31,27,84,17,0,2,3,0,0,1
GYEK6670,24/04/1975,47,14/05/2020,5,14,"2,020",LATAM,M,NA,No,No,LATAM-M-NA-No-No,82,28,23,58,18,-1,3,5,2,1,1
AIRI5507,23/09/1986,35,05/11/2020,11,5,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,6,26,28,84,18,0,2,3,2,1,1
HPFM8929,26/11/1987,34,21/05/2020,5,21,"2,020",Europe,M,High,Yes,No,Europe-M-High-Yes-Yes,4,26,23,87,17,0,1,2,3,1,1
MDQX8828,05/08/1972,49,13/05/2020,5,13,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,56,22,23,100,20,0,3,4,3,2,1
YIKY8298,20/02/1966,56,14/05/2020,5,14,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,7,29,22,55,17,0,2,3,3,1,1
MAUL3660,20/04/1979,43,05/11/2020,11,5,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,53,22,25,74,24,0,1,4,2,1,-1
YFSO3723,02/10/1978,43,14/05/2020,5,14,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,47,23,29,55,13,0,0,4,2,1,-1
UWLN9877,02/06/1970,52,,nan,nan,nan,APAC,M,Mid,No,No,APAC-M-Mid-No-No,16,26,30,42,10,0,0,3,1,1,1
FSXQ5671,15/09/1964,57,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,26,21,27,85,15,0,3,3,3,1,1
OFWK7116,14/05/1977,45,19/05/2020,5,19,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,19,21,29,68,15,0,0,3,1,1,1
WCCH4805,21/09/1981,40,19/05/2020,5,19,"2,020",NA,M,Mid,Yes,No,NA-M-Mid-Yes-Yes,8,27,29,72,22,0,0,3,0,1,1
UYNG7377,27/02/1962,60,13/05/2020,5,13,"2,020",NA,M,High,No,No,NA-M-High-No-No,44,24,27,69,19,0,3,4,1,1,1
NCSU3930,05/03/1969,53,05/11/2020,11,5,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,23,21,22,69,17,-1,3,3,0,1,1
WDMU2744,21/09/1974,47,19/05/2020,5,19,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,28,23,89,27,0,1,3,2,2,1
YXWL9708,02/10/1983,38,22/05/2020,5,22,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,27,21,24,47,20,0,3,3,3,2,1
MGRI2505,27/03/1977,45,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,62,23,26,70,23,0,3,4,3,2,1
FIQH9051,29/03/1970,52,14/05/2020,5,14,"2,020",NA,M,Mid,Yes,Yes,NA-M-Mid-Yes-Yes,43,23,27,85,16,0,3,4,3,1,0
ZFEF8665,25/04/1973,49,,nan,nan,nan,AMESA,M,Low,No,No,AMESA-M-Low-No-No,39,21,22,64,15,1,3,4,3,2,-1
CXRC8800,19/08/1989,32,15/05/2020,5,15,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,31,24,27,39,14,0,1,3,0,1,1
DWHD6052,17/04/1986,36,15/05/2020,5,15,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,8,23,26,73,14,0,1,3,3,2,1
BDRC6417,06/02/1981,41,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,17,30,28,55,20,1,3,3,2,2,1
SCTZ7461,28/10/1984,37,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,35,27,26,91,107,0,2,4,3,2,1
YREP7405,29/06/1969,53,13/05/2020,5,13,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,40,24,25,65,18,0,3,4,3,1,1
KZCJ9211,03/11/1981,40,,nan,nan,nan,Europe,M,Low,No,No,Europe-M-Low-No-No,9,23,27,77,18,1,3,3,2,2,1
UTHZ8380,17/10/1986,35,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,19,25,24,75,17,-1,2,3,3,2,1
JINB3536,03/10/1982,39,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,55,30,22,62,14,0,1,4,2,2,1
SLXR2486,25/12/1970,51,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,16,21,24,73,16,0,0,2,1,1,1
ITHK7453,02/02/1964,58,22/05/2020,5,22,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,7,26,27,71,19,0,1,2,3,2,0
HPMQ2766,03/02/1969,53,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,65,27,22,67,22,0,3,5,3,2,-1
GJLO5640,03/12/1985,36,05/11/2020,11,5,"2,020",AMESA,M,Low,Yes,No,AMESA-M-Low-Yes-Yes,21,24,28,82,23,0,3,3,2,2,1
GZDI8177,02/02/1970,52,,nan,nan,nan,LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,12,23,22,98,23,0,0,3,3,3,1
YOTL9951,15/10/1968,53,,nan,nan,nan,Europe,F,High,No,No,Europe-F-High-No-No,30,26,24,72,18,0,3,3,0,1,1
PFJQ7829,11/05/1961,61,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,8,24,29,72,18,0,2,3,3,2,1
DBTP5003,15/03/1969,53,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,37,24,24,73,25,-1,2,4,3,2,1
JYKR4373,02/12/1977,44,13/05/2020,5,13,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,22,22,27,92,49,0,3,3,3,1,1
XHWM6885,05/12/1975,46,21/05/2020,5,21,"2,020",NA,F,Mid,Yes,No,NA-F-Mid-Yes-Yes,3,26,27,63,23,1,1,3,2,1,1
RSCH7828,14/02/1962,60,21/05/2020,5,21,"2,020",AMESA,F,Mid,No,No,AMESA-F-Mid-No-No,67,24,23,73,23,0,3,4,3,3,1
TBJE7796,04/02/1989,33,,nan,nan,nan,NA,M,Mid,Yes,No,NA-M-Mid-Yes-Yes,19,24,23,70,17,-1,1,3,0,0,1
XBPS4564,25/11/1966,55,14/05/2020,5,14,"2,020",Europe,M,High,Yes,No,Europe-M-High-Yes-Yes,41,23,27,57,25,1,3,4,3,2,1
FTHP6231,13/04/1966,56,15/05/2020,5,15,"2,020",AMESA,M,High,Yes,No,AMESA-M-High-Yes-Yes,5,23,24,67,19,0,2,3,2,1,-1
ILQF2378,22/01/1960,62,,nan,nan,nan,Europe,M,Low,Yes,No,Europe-M-Low-Yes-Yes,5,25,21,72,15,0,2,3,2,2,1
TVLN9198,25/11/1972,49,20/05/2020,5,20,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,18,25,26,100,26,0,3,3,1,2,1
ZCJD7153,19/12/1973,48,13/05/2020,5,13,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,12,22,24,54,15,0,2,3,3,1,1
SQPC4141,16/12/1969,52,19/05/2020,5,19,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,32,29,25,68,20,0,3,4,1,2,1
JAJA5340,20/05/1965,57,05/11/2020,11,5,"2,020",NA,M,High,No,No,NA-M-High-No-No,4,20,29,88,22,0,1,2,2,1,1
XZUN8613,18/06/1987,35,05/12/2020,12,5,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,63,21,26,51,25,0,3,5,2,2,1
LWUZ2569,27/12/1986,35,13/05/2020,5,13,"2,020",Europe,F,NA,No,No,Europe-F-NA-No-No,51,22,27,73,21,-1,3,4,1,2,1
LHMM5505,08/10/1986,35,13/05/2020,5,13,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,18,25,22,100,12,0,0,3,2,1,1
FDVG6199,13/03/1988,34,,nan,nan,nan,NA,M,NA,No,No,NA-M-NA-No-No,42,25,24,54,12,0,1,3,0,1,1
KGXA9700,26/07/1969,52,14/05/2020,5,14,"2,020",NA,M,High,No,No,NA-M-High-No-No,4,22,26,64,9,0,1,2,2,1,1
MAOG8515,08/09/1967,54,,nan,nan,nan,APAC,M,High,No,No,APAC-M-High-No-No,27,27,27,77,17,1,0,3,3,2,-1
GVLP8395,10/08/1967,54,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,8,25,25,58,23,0,1,3,3,1,1
XNFZ3302,15/01/1981,41,19/05/2020,5,19,"2,020",NA,M,High,No,No,NA-M-High-No-No,16,20,24,77,25,-1,3,3,2,1,1
EBVQ8052,17/05/1976,46,14/05/2020,5,14,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,42,24,28,88,19,0,1,3,3,1,0
SQFF4548,16/02/1986,36,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,33,24,27,62,74,0,3,4,2,3,1
FHDW1775,21/08/1971,50,19/05/2020,5,19,"2,020",APAC,M,Low,Yes,Yes,APAC-M-Low-Yes-Yes,43,21,29,73,16,1,3,4,3,2,0
WJNM3902,23/11/1982,39,18/05/2020,5,18,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,20,22,21,65,37,-1,3,4,2,2,1
YXCT7604,27/02/1987,35,22/05/2020,5,22,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,7,24,26,66,18,0,2,3,2,3,1
TESC5676,02/02/1989,33,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,38,24,26,60,15,1,1,3,1,1,1
TLDZ3060,27/09/1988,33,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,31,27,28,73,11,0,1,3,2,1,1
OFSK1118,06/12/1965,56,21/05/2020,5,21,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,2,24,24,79,18,0,1,3,0,0,1
BQMM1274,01/11/1985,36,05/11/2020,11,5,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,28,22,23,71,18,0,0,3,3,1,-1
VJJG1176,24/04/1987,35,20/05/2020,5,20,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,41,24,23,68,21,1,3,3,2,2,1
CVJV3979,19/08/1974,47,,nan,nan,nan,LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,6,24,25,63,15,1,0,2,3,2,1
KLJN1770,14/07/1986,36,05/12/2020,12,5,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,19,26,21,53,11,0,0,2,2,2,0
LRYT6548,27/05/1977,45,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,49,25,27,57,22,0,2,4,1,1,1
KWGB9654,03/01/1968,54,05/11/2020,11,5,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,8,22,23,77,16,0,1,3,2,1,1
KVUU9776,10/12/1967,54,,nan,nan,nan,AMESA,M,NA,No,No,AMESA-M-NA-No-No,6,24,29,51,13,0,2,4,3,2,1
DQQL5651,22/11/1983,38,15/05/2020,5,15,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,9,22,28,100,20,1,1,3,2,2,1
GPPA6266,18/01/1984,38,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,26,27,62,19,-1,0,2,2,3,1
YVPH1067,12/02/1973,49,05/11/2020,11,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,23,22,27,52,19,0,2,3,2,1,1
RRPS5809,19/08/1972,49,13/05/2020,5,13,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,29,25,24,67,22,0,2,3,3,2,1
NVSI2535,26/09/1962,59,20/05/2020,5,20,"2,020",NA,F,High,No,No,NA-F-High-No-No,38,32,26,52,16,0,2,4,3,2,-1
KCSA8675,08/08/1961,60,,nan,nan,nan,LATAM,M,High,No,No,LATAM-M-High-No-No,47,29,26,53,20,0,3,4,3,1,1
HKLS3439,09/08/1977,44,,nan,nan,nan,LATAM,M,High,No,No,LATAM-M-High-No-No,57,23,24,61,15,0,2,4,2,1,1
BOGF6872,24/08/1989,32,,nan,nan,nan,NA,M,NA,No,No,NA-M-NA-No-No,51,24,26,93,23,0,3,4,2,2,1
CDDU7430,28/05/1960,62,15/05/2020,5,15,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,6,36,21,91,20,0,3,3,2,2,1
HUBI8639,24/08/1971,50,19/05/2020,5,19,"2,020",Europe,F,Mid,No,No,Europe-F-Mid-No-No,6,26,23,79,20,0,1,3,3,2,1
ZWFI2783,08/02/1983,39,20/05/2020,5,20,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,5,27,25,72,19,0,3,3,1,1,1
LBDA1799,21/01/1985,37,20/05/2020,5,20,"2,020",NA,F,High,No,No,NA-F-High-No-No,13,27,29,21,11,0,1,3,2,1,1
UBHU7117,17/05/1976,46,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,8,22,22,83,12,0,0,2,3,2,1
COBU7082,31/01/1973,49,22/05/2020,5,22,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,7,25,22,67,22,0,2,3,3,2,1
URJN3149,21/09/1989,32,18/05/2020,5,18,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,77,25,22,64,23,0,3,5,1,2,1
TKVW6792,15/05/1968,54,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,44,24,25,58,26,0,2,4,3,2,-1
BAYD8585,28/09/1987,34,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,30,28,26,38,16,0,1,3,1,1,1
XGFB7547,26/03/1981,41,21/05/2020,5,21,"2,020",LATAM,M,NA,No,No,LATAM-M-NA-No-No,10,25,27,84,17,0,2,3,2,2,1
FRZE6458,15/03/1987,35,05/12/2020,12,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,29,21,25,85,17,0,3,4,1,2,1
ITOB2287,01/08/1966,55,18/05/2020,5,18,"2,020",AMESA,M,Low,Yes,No,AMESA-M-Low-Yes-Yes,25,23,28,45,15,-1,1,3,2,2,1
WKPE2547,05/11/1988,33,05/12/2020,12,5,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,5,28,28,59,19,0,2,3,1,1,1
LOAA5904,08/11/1983,38,19/05/2020,5,19,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,74,24,27,92,20,0,2,5,2,1,1
WCPZ8849,25/09/1966,55,22/05/2020,5,22,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,4,21,21,99,22,-1,3,3,1,1,1
LCTI6594,24/03/1969,53,14/05/2020,5,14,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,36,25,21,74,14,-1,1,4,2,1,1
GZXN2491,31/01/1971,51,,nan,nan,nan,APAC,F,High,No,No,APAC-F-High-No-No,78,23,23,45,18,-1,2,5,1,0,1
KOFR7435,27/08/1988,33,22/05/2020,5,22,"2,020",NA,M,High,No,No,NA-M-High-No-No,41,22,26,49,13,0,2,3,2,2,1
HUYS8859,17/05/1961,61,13/05/2020,5,13,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,52,25,23,36,23,-1,3,4,3,2,-1
VYWV3718,29/02/1960,62,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,8,28,27,60,16,0,0,3,2,2,1
BDBX5466,01/05/1960,62,22/05/2020,5,22,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,47,24,26,57,22,0,2,4,3,1,1
GFDI4264,17/07/1969,52,15/05/2020,5,15,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,10,24,26,67,20,0,3,3,1,1,1
UCLO3465,03/09/1970,51,20/05/2020,5,20,"2,020",NA,M,High,No,No,NA-M-High-No-No,18,25,27,60,17,0,0,3,3,2,0
QKOK4675,10/07/1983,39,13/05/2020,5,13,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,8,23,25,70,18,0,2,3,2,2,1
PLBX1881,29/11/1961,60,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,5,27,27,82,12,0,1,3,1,2,1
EWAE4094,02/08/1978,43,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,45,19,27,58,19,0,2,4,1,2,1
NVIC2558,06/01/1981,41,14/05/2020,5,14,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,7,23,28,93,18,1,2,3,2,2,0
FQBU2695,19/04/1980,42,21/05/2020,5,21,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,33,23,22,83,24,0,3,4,2,2,1
KFZY1570,26/09/1964,57,19/05/2020,5,19,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,57,22,21,77,29,0,3,4,3,2,1
SQXZ7060,02/02/1986,36,20/05/2020,5,20,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,20,21,25,75,58,0,3,4,2,2,-1
WJIJ6633,07/03/1987,35,05/12/2020,12,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,19,23,28,69,19,1,0,3,2,2,1
YFLV7629,06/01/1966,56,13/05/2020,5,13,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,21,24,21,52,16,0,0,4,3,2,1
ACVO9421,22/04/1982,40,,nan,nan,nan,LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,56,25,28,71,18,0,3,5,2,1,1
MJQQ7913,04/08/1969,52,14/05/2020,5,14,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,6,25,27,73,13,0,1,3,2,2,1
CVBL7170,25/05/1981,41,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,35,22,23,61,13,1,3,4,2,2,1
ADJW6912,10/12/1985,36,,nan,nan,nan,APAC,M,Mid,Yes,Yes,APAC-M-Mid-Yes-Yes,5,23,21,76,15,0,2,4,2,1,1
EKWD2391,31/07/1971,50,14/05/2020,5,14,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,61,26,26,62,19,0,3,5,3,2,1
DUXG7380,06/12/1987,34,15/05/2020,5,15,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,10,24,21,54,9,0,0,2,2,2,1
HEFR2812,04/12/1962,59,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,49,24,23,52,18,0,2,4,3,1,1
KTKV5253,01/02/1976,46,13/05/2020,5,13,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,30,21,26,72,20,0,3,4,3,1,1
IRYE3545,09/12/1986,35,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,4,23,29,46,22,0,0,3,1,0,-1
NFET7549,11/10/1966,55,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,22,20,23,73,20,1,2,3,3,2,-1
XIBB3184,10/05/1988,34,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,54,30,22,56,14,0,1,4,2,1,-1
GECN5662,29/02/1968,54,20/05/2020,5,20,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,15,22,22,97,24,0,3,3,3,1,1
FPLZ5960,25/01/1962,60,05/11/2020,11,5,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,80,28,21,47,23,0,3,5,2,0,1
LFZN1490,05/01/1967,55,05/12/2020,12,5,"2,020",Europe,M,Mid,Yes,No,Europe-M-Mid-Yes-Yes,5,26,21,63,16,1,3,3,3,3,1
CHOW8461,27/01/1961,61,14/05/2020,5,14,"2,020",NA,M,High,No,No,NA-M-High-No-No,65,29,28,62,22,0,2,4,2,1,1
RRKA1335,16/12/1977,44,05/11/2020,11,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,29,27,23,40,18,-1,1,4,2,1,1
OSMS4373,23/08/1980,41,15/05/2020,5,15,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,7,23,25,80,16,0,2,3,2,2,1
UPIU8303,19/05/1981,41,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,6,26,22,79,16,0,2,3,2,1,1
QUNT1737,04/10/1965,56,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,22,24,23,75,13,0,0,3,2,2,1
MYRK7213,05/09/1979,42,13/05/2020,5,13,"2,020",AMESA,M,High,Yes,No,AMESA-M-High-Yes-Yes,5,28,24,56,16,0,2,3,2,2,1
GPZV9948,27/08/1988,33,18/05/2020,5,18,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,4,26,29,94,19,0,2,3,1,0,1
ZQAE6062,03/02/1972,50,22/05/2020,5,22,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,7,22,24,48,13,1,0,3,0,1,-1
XIFL4453,10/10/1974,47,22/05/2020,5,22,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,14,18,27,49,15,0,0,2,3,2,1
LRZF9737,18/12/1983,38,22/05/2020,5,22,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,29,26,23,73,29,0,3,4,2,2,1
PHGL5206,03/03/1981,41,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,29,26,23,78,17,0,2,3,2,1,1
UJIN5229,08/12/1984,37,,nan,nan,nan,NA,M,High,Yes,No,NA-M-High-Yes-Yes,7,29,25,67,18,1,2,3,2,2,1
CNZX8660,13/07/1961,61,13/05/2020,5,13,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,6,16,28,68,26,0,3,3,1,2,1
ITNB5608,07/01/1962,60,05/12/2020,12,5,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,5,23,26,82,17,0,2,3,2,2,1
LFVE2082,02/06/1968,54,18/05/2020,5,18,"2,020",APAC,M,Mid,Yes,Yes,APAC-M-Mid-Yes-Yes,7,23,29,93,11,0,0,3,1,1,1
EBSA2899,04/04/1981,41,22/05/2020,5,22,"2,020",NA,M,High,No,No,NA-M-High-No-No,63,23,25,67,13,0,1,4,2,1,1
KEJS1991,04/01/1986,36,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,19,22,21,65,36,-1,3,4,1,2,1
